Paying Month,Amount,Purchase Source,Continent,Paying Year,Purchase Description,Detailed Description,TaxAmountPHP,Probability,Customer,Customer Size,Currency,CurrencyRate,Product Details,ProductCategory,Industry,Sub-Industry,Type of Purchase,AmountLocal,TaxAmountLocal
01/01/2026 0:00,54258,Direct Sales,Asia,2022,Lite Item 3839,XXX_Line_Item_2_A,0,1,Customer15344,,NZD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,712,741.4
01/01/2026 0:00,59080,Direct Sales,Asia,2022,Line Item 11509,XXX_Line_Item_3_A,0,1,Customer15345,,NZD,,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,260,16.16
01/01/2026 0:00,36162,Direct Sales,Asia,2022,Line Item 11510,XXX_Line_Item_1_A,0,1,Customer15346,,NZD,,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,1098,71.54
01/02/2026 0:00,38370,Direct Sales,Asia,2022,Line Item 11511,XXX_Line_Item_2_A,0,1,Customer15347,,NZD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,76200,0.22
01/02/2026 0:00,188750,Direct Sales,Asia,2021,Lite Item 3840,XXX_Line_Item_3_A,0,1,Customer15348,,NZD,,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,1300,0
01/02/2026 0:00,1086,Direct Sales,Asia,2021,Line Item 11512,XXX_Line_Item_1_A,0,1,Customer15349,,NZD,,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,1290,3767.56
01/03/2026 0:00,138324,Direct Sales,Asia,2021,Line Item 11513,XXX_Line_Item_2_A,0,1,Customer15350,,NZD,1.0827,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,10800,2.6
01/03/2026 0:00,44180,Direct Sales,Asia,2021,Line Item 11514,XXX_Line_Item_3_A,0,1,Customer15351,,NZD,1.0706,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,7000,-41.6
01/03/2026 0:00,4344,Direct Sales,Asia,2020,Lite Item 3841,XXX_Line_Item_1_A,0,1,Customer15352,,NZD,1.0638,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,21616,330
01/03/2026 0:00,36796,Direct Sales,Asia,2020,Line Item 11515,XXX_Line_Item_2_A,0,1,Customer15353,,NZD,1.0699,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,-27280,3500
01/03/2026 0:00,12896,Direct Sales,Asia,2020,Line Item 11516,XXX_Line_Item_3_A,0,1,Customer15354,,NZD,1.0695,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,27280,1750
01/03/2026 0:00,39600,Direct Sales,Asia,2020,Line Item 11517,XXX_Line_Item_1_A,0,1,Customer15355,,NZD,1.0699,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,85200,1750
01/04/2026 0:00,137980,Direct Sales,Asia,2020,Lite Item 3842,XXX_Line_Item_2_A,0,1,Customer15356,,NZD,1.0699,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,-12900,2599
01/04/2026 0:00,4344,Direct Sales,Asia,2020,Line Item 11518,XXX_Line_Item_3_A,0,1,Customer15357,,NZD,1.0699,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,75980,1299.5
01/04/2026 0:00,91050,Direct Sales,Asia,2020,Line Item 11519,XXX_Line_Item_1_A,0,1,Customer15358,,NZD,1.0535,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,7000,1002.74
01/05/2026 0:00,18826,Direct Sales,Asia,2020,Line Item 11520,XXX_Line_Item_2_A,3504,1,Customer15359,,AUD,1,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,35040,16452.5
01/05/2026 0:00,10142,Direct Sales,Asia,2020,Lite Item 3843,XXX_Line_Item_3_A,341.5,1,Customer15360,,AUD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,3416,8226.24
01/06/2026 0:00,97504,Direct Sales,Asia,2020,Line Item 11521,XXX_Line_Item_1_A,34,1,Customer15361,,AUD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,340,8226.24
01/06/2026 0:00,230508,Direct Sales,Asia,2020,Line Item 11522,XXX_Line_Item_2_A,645,1,Customer15362,,AUD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,6450,2005.5
01/06/2026 0:00,141662,Direct Sales,Asia,2020,Line Item 11523,XXX_Line_Item_3_A,476,1,Customer15363,,AUD,1,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,4760,1002.74
01/09/2023 0:00,10128.12,Direct Sales,Asia,2020,Lite Item 3844,XXX_Line_Item_1_A,72000,1,Customer15364,,AUD,1,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,720000,4281.88
01/10/2023 0:00,10128.12,Direct Sales,Asia,2020,Line Item 11524,XXX_Line_Item_2_A,7200,1,Customer15365,,AUD,1,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,72000,67.38
01/10/2023 0:00,22219,Direct Sales,Asia,2020,Line Item 11525,XXX_Line_Item_3_A,170.76,1,Customer15366,,AUD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,1708,2140.94
01/11/2023 0:00,10128.12,Direct Sales,Asia,2020,Line Item 11526,XXX_Line_Item_1_A,34,1,Customer15367,,AUD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,340,999.8
01/01/2024 0:00,87773.33,Direct Sales,Asia,2020,Lite Item 3845,XXX_Line_Item_2_A,322.5,1,Customer15368,,AUD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,3224,900
01/12/2025 0:00,4557.74,Direct Sales,Asia,2020,Line Item 11527,XXX_Line_Item_3_A,563.6,1,Customer15369,,AUD,1,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,5636,2700
01/01/2025 0:00,87773.33,Direct Sales,Asia,2020,Line Item 11528,XXX_Line_Item_1_A,898,1,Customer15370,,AUD,1,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,8980,0
01/06/2025 0:00,212376.17,Direct Sales,Asia,2020,Line Item 11529,XXX_Line_Item_2_A,1800,1,Customer15371,,AUD,1,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,18000,6300
01/12/2024 0:00,18230.98,Direct Sales,Asia,2020,Lite Item 3846,XXX_Line_Item_3_A,300,1,Customer15372,,AUD,1,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,3000,855
01/06/2026 0:00,212376.17,Direct Sales,Asia,2020,Line Item 11530,XXX_Line_Item_1_A,170.76,1,Customer15373,,AUD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,1708,77.58
01/06/2023 0:00,23583.78,Direct Sales,Asia,2020,Line Item 11531,XXX_Line_Item_2_A,322.5,1,Customer15374,,AUD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,3224,2.28
01/06/2023 0:00,17194.62,Direct Sales,Asia,2020,Line Item 11532,XXX_Line_Item_3_A,4320,1,Customer15375,,AUD,1,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,43200,14.34
01/06/2023 0:00,3891.41,Direct Sales,Asia,2020,Lite Item 3847,XXX_Line_Item_1_A,22730.4,1,Customer15376,,AUD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,227304,850
01/05/2023 0:00,2432.57,Direct Sales,Asia,2020,Line Item 11533,XXX_Line_Item_2_A,341.5,1,Customer15377,,AUD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,3416,79
01/02/2023 0:00,29.72,Direct Sales,Asia,2020,Line Item 11534,XXX_Line_Item_3_A,34,1,Customer15378,,AUD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,340,349.34
01/01/2023 0:00,17047.52,Direct Sales,Asia,2020,Line Item 11535,XXX_Line_Item_1_A,645,1,Customer15379,,AUD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,6450,99.78
01/01/2023 0:00,6826.96,Direct Sales,Asia,2020,Lite Item 3848,XXX_Line_Item_2_A,4170,1,Customer15380,,AUD,1,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,41700,4
01/01/2023 0:00,7077.08,Direct Sales,Asia,2020,Line Item 11536,XXX_Line_Item_3_A,341.5,1,Customer15381,,AUD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,3416,7.68
01/01/2023 0:00,2495.45,Direct Sales,Asia,2020,Line Item 11537,XXX_Line_Item_1_A,34,1,Customer15382,,AUD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,340,23.52
01/12/2022 0:00,95851.44,Direct Sales,Asia,2020,Line Item 11538,XXX_Line_Item_2_A,645,1,Customer15383,,AUD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,6450,80.92
01/12/2022 0:00,29.52,Direct Sales,Asia,2020,Lite Item 3849,XXX_Line_Item_3_A,15.6,1,Customer15384,,AUD,1,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,156,285.6
01/12/2022 0:00,3923.21,Direct Sales,Asia,2020,Line Item 11539,XXX_Line_Item_1_A,586.56,1,Customer15385,,AUD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,5866,-47.6
01/12/2022 0:00,122832.72,Direct Sales,Asia,2020,Line Item 11540,XXX_Line_Item_2_A,3600,1,Customer15386,,AUD,1,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,36000,386.54
01/11/2022 0:00,179.16,Direct Sales,Asia,2020,Line Item 11541,XXX_Line_Item_3_A,5400,1,Customer15387,,AUD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,54000,10425.58
01/11/2022 0:00,17718.92,Direct Sales,Asia,2020,Lite Item 3850,XXX_Line_Item_1_A,68,1,Customer15388,,AUD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,680,995.76
01/10/2022 0:00,93424.85,Direct Sales,Asia,2020,Line Item 11542,XXX_Line_Item_2_A,112,1,Customer15389,,AUD,1,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,1120,4978.92
01/10/2022 0:00,1962.58,Direct Sales,Asia,2020,Line Item 11543,XXX_Line_Item_3_A,-1960,1,Customer15390,,AUD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,-19600,442.8
01/10/2022 0:00,1551.37,Direct Sales,Asia,2020,Line Item 11544,XXX_Line_Item_1_A,2598,1,Customer15391,,AUD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,25980,1250.28
01/10/2022 0:00,10653.98,Direct Sales,Asia,2020,Lite Item 3851,XXX_Line_Item_2_A,341.5,1,Customer15392,,AUD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,3416,644.24
01/10/2022 0:00,8903.24,Direct Sales,Asia,2020,Line Item 11545,XXX_Line_Item_3_A,34,1,Customer15393,,AUD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,340,432
01/09/2022 0:00,5075.4,Direct Sales,Asia,2020,Line Item 11546,XXX_Line_Item_1_A,322.5,1,Customer15394,,AUD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,3224,118
01/09/2022 0:00,6496.51,Direct Sales,Asia,2020,Line Item 11547,XXX_Line_Item_2_A,-118,1,Customer15395,,AUD,,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,-1180,354
01/09/2022 0:00,5905.92,Direct Sales,Asia,2020,Lite Item 3852,XXX_Line_Item_3_A,3996,1,Customer15396,,AUD,,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,39960,659.8
01/09/2022 0:00,64965.12,Direct Sales,Asia,2020,Line Item 11548,XXX_Line_Item_1_A,6240,1,Customer15397,,AUD,1,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,62400,68
01/09/2022 0:00,13026.86,Direct Sales,Asia,2020,Line Item 11549,XXX_Line_Item_2_A,398.4,1,Customer15398,,AUD,1,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,3984,1120
01/09/2022 0:00,6428.84,Direct Sales,Asia,2020,Line Item 11550,XXX_Line_Item_3_A,68,1,Customer15399,,AUD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,680,5.82
01/09/2022 0:00,5592.17,Direct Sales,Asia,2020,Lite Item 3853,XXX_Line_Item_1_A,238,1,Customer15400,,AUD,,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,2380,23.96
01/09/2022 0:00,31559.76,Direct Sales,Asia,2020,Line Item 11551,XXX_Line_Item_2_A,-10625.6,1,Customer15401,,AUD,1,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,-106256,939.56
01/09/2022 0:00,0,Direct Sales,Asia,2020,Line Item 11552,XXX_Line_Item_3_A,341.5,1,Customer15402,,AUD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,3416,34.26
01/09/2022 0:00,-719.78,Direct Sales,Asia,2020,Line Item 11553,XXX_Line_Item_1_A,34,1,Customer15403,,AUD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,340,0.68
01/09/2022 0:00,18252.98,Direct Sales,Asia,2020,Lite Item 3854,XXX_Line_Item_2_A,47.6,1,Customer15404,,AUD,1,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,476,23.5
01/09/2022 0:00,6084.33,Direct Sales,Asia,2020,Line Item 11554,XXX_Line_Item_3_A,1598.4,1,Customer15405,,AUD,1,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,15984,6
01/09/2022 0:00,6084.33,Direct Sales,Asia,2020,Line Item 11555,XXX_Line_Item_1_A,952,1,Customer15406,,AUD,1,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,9520,24.46
01/09/2022 0:00,-359.89,Direct Sales,Asia,2020,Line Item 11556,XXX_Line_Item_2_A,142.8,1,Customer15407,,AUD,1,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,1428,40
01/09/2022 0:00,-3042.16,Direct Sales,Asia,2020,Lite Item 3855,XXX_Line_Item_3_A,476,1,Customer15408,,AUD,1,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,4760,0.04
01/08/2022 0:00,49233.62,Direct Sales,Asia,2021,Line Item 11557,XXX_Line_Item_1_A,600,1,Customer15409,,AUD,1,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,6000,2.7
01/08/2022 0:00,16517.46,Direct Sales,Asia,2021,Line Item 11558,XXX_Line_Item_2_A,170.76,1,Customer15410,,AUD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,1708,-784
01/08/2022 0:00,2897.8,Direct Sales,Asia,2021,Line Item 11559,XXX_Line_Item_3_A,68,1,Customer15411,,AUD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,680,90
01/08/2022 0:00,28659.24,Direct Sales,Asia,2021,Lite Item 3856,XXX_Line_Item_1_A,499,1,Customer15412,,AUD,1,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,4990,1176
01/08/2022 0:00,116375.65,Direct Sales,Asia,2021,Line Item 11560,XXX_Line_Item_2_A,980,1,Customer15413,,AUD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,9800,5797
01/07/2022 0:00,856.26,Direct Sales,Asia,2021,Line Item 11561,XXX_Line_Item_3_A,170.76,1,Customer15414,,AUD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,1708,6120
01/07/2022 0:00,81887,Direct Sales,Asia,2021,Line Item 11562,XXX_Line_Item_1_A,76.5,1,Customer15415,,AUD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,764,473.14
01/07/2022 0:00,135974.09,Direct Sales,Asia,2021,Lite Item 3857,XXX_Line_Item_2_A,47.6,1,Customer15416,,AUD,1,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,476,199.6
01/06/2022 0:00,124198.9,Direct Sales,Asia,2021,Line Item 11563,XXX_Line_Item_3_A,1598.4,1,Customer15417,,AUD,,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,15984,2036.08
01/05/2022 0:00,915.54,Direct Sales,Asia,2021,Line Item 11564,XXX_Line_Item_1_A,6487.8,1,Customer15418,,AUD,1,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,64878,432
01/04/2022 0:00,-30543.26,Direct Sales,Asia,2021,Line Item 11565,XXX_Line_Item_2_A,8820,1,Customer15419,,AUD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,88200,796.8
01/04/2022 0:00,21064.32,Direct Sales,Asia,2021,Lite Item 3858,XXX_Line_Item_3_A,297.6,1,Customer15420,,AUD,1,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,2976,318.4
01/04/2022 0:00,28452.86,Direct Sales,Asia,2021,Line Item 11566,XXX_Line_Item_1_A,99.8,1,Customer15421,,AUD,1,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,998,998
01/04/2022 0:00,17655.38,Direct Sales,Asia,2021,Line Item 11567,XXX_Line_Item_2_A,300,1,Customer15422,,AUD,1,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,3000,405
01/02/2022 0:00,39098.59,Direct Sales,Asia,2021,Line Item 11568,XXX_Line_Item_3_A,1080,1,Customer15423,,AUD,1,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,10800,911.08
01/02/2022 0:00,1303.29,Direct Sales,Asia,2021,Lite Item 3859,XXX_Line_Item_1_A,-2656.4,1,Customer15424,,AUD,1,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,-26564,14.52
01/02/2022 0:00,0,Direct Sales,Asia,2021,Line Item 11569,XXX_Line_Item_2_A,170.76,1,Customer15425,,AUD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,1708,850
01/01/2022 0:00,855.78,Direct Sales,Asia,2021,Line Item 11570,XXX_Line_Item_3_A,76.5,1,Customer15426,,AUD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,764,960
01/11/2021 0:00,16901.19,Direct Sales,Asia,2021,Line Item 11571,XXX_Line_Item_1_A,714,1,Customer15427,,AUD,1,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,7140,83.16
01/11/2021 0:00,1259.82,Direct Sales,Asia,2021,Lite Item 3860,XXX_Line_Item_2_A,47.6,1,Customer15428,,AUD,1,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,476,885
01/11/2021 0:00,3079.56,Direct Sales,Asia,2021,Line Item 11572,XXX_Line_Item_3_A,476,1,Customer15429,,AUD,1,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,4760,102.82
01/11/2021 0:00,16125.7,Direct Sales,Asia,2021,Line Item 11573,XXX_Line_Item_1_A,-1039.2,1,Customer15430,,AUD,1,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,-10392,2.42
01/11/2021 0:00,3233.54,Direct Sales,Asia,2021,Line Item 11574,XXX_Line_Item_2_A,1039.2,1,Customer15431,,AUD,1,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,10392,5.4
01/11/2021 0:00,1595.77,Direct Sales,Asia,2021,Lite Item 3861,XXX_Line_Item_3_A,11760,1,Customer15432,,AUD,1,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,117600,7.24
01/11/2021 0:00,0,Direct Sales,Asia,2021,Line Item 11575,XXX_Line_Item_1_A,1680,1,Customer15433,,AUD,1,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,16800,0
01/11/2021 0:00,50795.94,Direct Sales,Asia,2021,Line Item 11576,XXX_Line_Item_2_A,7488,1,Customer15434,,AUD,1,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,74880,238
01/11/2021 0:00,2432.85,Direct Sales,Asia,2021,Line Item 11577,XXX_Line_Item_3_A,1525.54,1,Customer15435,,AUD,1,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,15256,106.92
01/11/2021 0:00,2432.85,Direct Sales,Asia,2021,Lite Item 3862,XXX_Line_Item_1_A,199.6,1,Customer15436,,AUD,1,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,1996,93.6
01/09/2021 0:00,25228.39,Direct Sales,Asia,2021,Line Item 11578,XXX_Line_Item_2_A,288,1,Customer15437,,AUD,1,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,2880,1464.74
01/09/2021 0:00,9686.15,Direct Sales,Asia,2021,Line Item 11579,XXX_Line_Item_3_A,153,1,Customer15438,,AUD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,1530,1428
01/09/2021 0:00,32638.7,Direct Sales,Asia,2021,Line Item 11580,XXX_Line_Item_1_A,280,1,Customer15439,,AUD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,2800,6141.1
01/09/2021 0:00,151536.84,Direct Sales,Asia,2021,Lite Item 3863,XXX_Line_Item_2_A,-3598.8,1,Customer15440,,AUD,1,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,-35988,110.64
01/09/2021 0:00,2192.57,Direct Sales,Asia,2021,Line Item 11581,XXX_Line_Item_3_A,799.2,1,Customer15441,,AUD,1,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,7992,2156.86
01/09/2021 0:00,2192.57,Direct Sales,Asia,2021,Line Item 11582,XXX_Line_Item_1_A,476,1,Customer15442,,AUD,1,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,4760,239.66
01/09/2021 0:00,1082.41,Direct Sales,Asia,2021,Line Item 11583,XXX_Line_Item_2_A,339.66,1,Customer15443,,AUD,,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,3396,1758.4
01/09/2021 0:00,2192.57,Direct Sales,Asia,2021,Lite Item 3864,XXX_Line_Item_3_A,1598.4,1,Customer15444,,AUD,1,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,15984,3518.4
01/06/2021 0:00,12502.94,Direct Sales,Asia,2021,Line Item 11584,XXX_Line_Item_1_A,1598.4,1,Customer15445,,AUD,1,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,15984,998
01/06/2021 0:00,2335.66,Direct Sales,Asia,2021,Line Item 11585,XXX_Line_Item_2_A,1998,1,Customer15446,,AUD,1,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,19980,219.8
01/05/2021 0:00,12945,Direct Sales,Asia,2021,Line Item 11586,XXX_Line_Item_3_A,238,1,Customer15447,,AUD,1,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,2380,1.9
01/05/2021 0:00,88026,Direct Sales,Asia,2021,Lite Item 3865,XXX_Line_Item_1_A,1598.4,1,Customer15448,,AUD,1,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,15984,4050.1
01/04/2021 0:00,21452.85,Direct Sales,Asia,2021,Line Item 11587,XXX_Line_Item_2_A,95.2,1,Customer15449,,AUD,,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,952,1.3
01/04/2021 0:00,90740.16,Direct Sales,Asia,2021,Line Item 11588,XXX_Line_Item_3_A,600,1,Customer15450,,AUD,1,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,6000,1.3
01/04/2021 0:00,8127.52,Direct Sales,Asia,2021,Line Item 11589,XXX_Line_Item_1_A,276.8,1,Customer15451,,AUD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,2768,24.6
01/04/2021 0:00,4624.46,Direct Sales,Asia,2021,Lite Item 3866,XXX_Line_Item_2_A,2598,1,Customer15452,,AUD,1,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,25980,0.54
01/02/2021 0:00,3188.14,Direct Sales,Asia,2021,Line Item 11590,XXX_Line_Item_3_A,20122,1,Customer15453,,AUD,1,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,201220,628.98
01/02/2021 0:00,1195.55,Direct Sales,Asia,2021,Line Item 11591,XXX_Line_Item_1_A,261.7,1,Customer15454,,AUD,1,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,2616,34.56
01/02/2021 0:00,0,Direct Sales,Asia,2021,Line Item 11592,XXX_Line_Item_2_A,76.5,1,Customer15455,,AUD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,764,2.78
01/02/2021 0:00,110358.72,Direct Sales,Asia,2021,Lite Item 3867,XXX_Line_Item_3_A,560,1,Customer15456,,AUD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,5600,181.64
01/02/2021 0:00,444.5,Direct Sales,Asia,2021,Line Item 11593,XXX_Line_Item_1_A,79.6,1,Customer15457,,AUD,1,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,796,0.08
01/02/2021 0:00,199.26,Direct Sales,Asia,2021,Line Item 11594,XXX_Line_Item_2_A,1032,1,Customer15458,,AUD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,10320,410.84
01/02/2021 0:00,403.63,Direct Sales,Asia,2021,Line Item 11595,XXX_Line_Item_3_A,0,1,Customer15459,,AUD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,0,1935
